ReviewText,Review,Recommend
Experienced a proper meal here. Enjoyed! (Y) good ambience and nice behavior. Hope to visit soon again INSHAA ALLAH,5,TRUE
"brilliant food, mostly I liked the chicken steak :D its super yummy",5,TRUE
Had a great lunch time..... environment was excellent....... food was yummy..... keep it up.....,5,TRUE
Steak is really good here. Price is convenient as well. The interesting part is the menu itself. Creative one. (Y) Please add colas in the drinks section.,5,TRUE
Chicken steak platter is probably the best in town. It's just too good.,5,TRUE
environment is different and relaxing.......... food is excellent............food is pricy but the higher price keeps unwanted people away.............,5,TRUE
"This is regarding dining experience at Tree House last night(18th September 2015).I am disappointed that I could not see through the reviews before agreeing to go for dinner with friends and a one year four month old.We waited one and half hours for 3 chicken steak meals and 1 beef steak meal(there was just three options to choose from).I personally feel pricing should include the 'experience' and interior for dining out,if that is so,the pricing is high because the place is ...really really really congested.There was this loud group of boys celebrating a birthday or something,but as common sense is most uncommon these days,the small space did not affect them to share incidents about their lives as loudly as possible.The staff maybe well behaved but the waiting time for food was so dispiriting(food was served as soon as we got up to leave) that there are no pictures to share.Also, if the food was extremely exciting that would have been a totally different story.Anyway,maybe it was a bad day for me or maybe my expectations do not match the common good reviews about this place,I will never frequent this place again.",1,FALSE
Food was ok but their way of handling bill isn't very responsible.,1,FALSE
Good place with good food and medium price so loved it :),5,TRUE
Reasonable price but menu is limited. Good hang out place !,4,TRUE
"Good food, but the price is high and very uncomfortable sitting arrangement",3,FALSE
Awesome place the environment is quiet good and the food is absolutely stunning a place to be visited again and again .,5,TRUE
"I'd rate it 4 if the place was more spacious, otherwise food was great!",3,FALSE
Lost in their innovation <3 Food is damn good but don't go for any juice :'( Small food boutique :-),3,FALSE
"Amazing food, exotic decor and a perfect playlist that just syncs in so well. Had the best time.",5,TRUE
Horrible customer service stupidest one ever never coming back,1,FALSE
Decoration is good still foods seems slightly overpriced. Taste can be improved too,3,FALSE
"Food is good,interior is excellent and service is okay!!-a nice place for hangout!",4,TRUE
awesome interior with delicious food but one thing is a bit disappointing that they dont serve any cold drinks overall its a great place to hang out,5,TRUE
food was pretty good bt service could be much better.,4,TRUE
Awesome place. Loved the food.,5,TRUE
"Limited food menu, food taste average, too small place.",2,FALSE
Nice place,5,TRUE
The steak is very good but the juice they serve from the root is unique and extraordinarily good.,5,TRUE
"I wonder how they manage to serve the platters at such a reasonable price. It's worth every penny. Taste and quantity are also satisfactory. However, the place is so congested and the seats are not comfortable. Also they don't accept payment via cards.",4,TRUE
"Really gud food!! I hope they keep up their food quality and service as most restaurants fail to keep up their quality after becoming a bit well-known or lets say famous ! anyways, really appreciate their quality :) (Y)",5,TRUE
Good Quality food what you may cherished for. #steak,5,TRUE
Nice place! Good food! What i liked most was the dedication from the owner! Good luck to you guys! :),5,TRUE
Very poor service. Comes with raw food and blood yuck! Don't even have enough glasses to serve people. Good luck if you visit,1,FALSE
A sweet little elephant at the tree house.. Make sure you satisfy.,5,TRUE
The food is as perfect as it can be. The juice bar below provides the best in town.,5,TRUE
"Food is really very tasty,loved the interior but their place is very small!",5,TRUE
"Veoma smo zadovoljni uslugom, preporuka!",5,TRUE
As well as ....A Good place to eat..........,4,TRUE
Great interior and amazing food. A great place for a perfect hangout.,5,TRUE
Food-fabulous. Interior-pretty. Amiability & hospitality-great. Loved the experience! ☺,5,TRUE
Honest opinion is I love the food but very congested place. Innovative ideas and design. A good place to eat.,4,TRUE
"Interior,food,service everything were overwhelming :)",4,TRUE
cantt waite to go thr....decoration and concept..OMG OMG,5,TRUE
The interior is too good. Will be hanging out here soon. So far in love with this place.,5,TRUE
Tasted food today and it was great. The interior is beautiful and cozy.,5,TRUE
They should improve their pizza quality. Worst pizza ever.,1,FALSE
"we had to wait almost an hour for the food, despite telling them to hurry as we were hungry. quality wasn't satisfactory. set menus were on the menu, but weren't available. the music suddenly started playing, and super loud it was. plates were being dropped here and there with loud noises. horrible experience. won't be back here ever.",1,FALSE
Nice environent with good decoration for celebrating any party or get together. I had just recently done a pizza party and the taste was superb... keep it upp,5,TRUE
loved their pizza 😍 totally worth it,4,TRUE
BBQ chicken pizza.. uff sei juicy r moja pailam kae....Friend nia adda dewar jnno place r environment o valo lagse....service o kub valo... :),5,TRUE
My favourite place for pizza,5,TRUE
Disgusting taste � BBQ chicken pizza was the worst.,1,FALSE
I love their cold coffee :),4,TRUE
"Worst pizza makers in town.. ordered pizza and what i found was home cooked beef, i had to look for cheese, on a bread.. doesn’t even look like the picture of pizza in your page.",1,FALSE
Lowest presentation.....abr pizza ra pizza mona hoy na.....ruti mona hoy,2,FALSE
I think its one of the best pizza at cheap price.... even I tried twice day at a time....thanx for the service and pizza taste....hope for the best dinepark....,5,TRUE
boroooo dam onujai e onk khrp,1,FALSE
My favorite all the time. Service is very good. Placement is also good.,5,TRUE
"dirty place., tissues everywhere. emon jhoghorno bbq pizza ami khai nai. 1 star o dite parlam na.",1,FALSE
Bang for the buck. Keep it up.,5,TRUE
Picture er sathe pizza r Kono mil nai..baje ekdom.. cheese to khujte hoy pizza te...,1,FALSE
"Food is really tasty,Specially The pasta. Next time I will try Burger and pizza the waiters are much friendly helpful. Behaviour is nice. Place is also fantastic. I will again visit there again if i am free. Also this place is near my residence. I would always go there for craving some good food.",4,TRUE
The Pizza we ordered was really nice and we all loved it .,5,TRUE
"আজকে জীবনের অন্যতম খারাপ অভিজ্ঞতা হলো। Buy 1 get 1 free বলে এতটা খারাপ কুয়ালিটি আসা করি নি । Pizza crisp was so thin. Taste was below average. They didn't have the ingredients for making Pizza like meatball, tandoori chicken etc. So we had to order BBQ chicken & Americano Di Pepparoni . Taste was ewwww... Yeah I know.. Taste depends on each person. কিন্তু আমরা ৪ জন ছিলাম, এবং কেউই খেতে পারি নাই।। বাদ্ধ্য হয়ে sauce , mayonnaise and pepper দিয়ে কোনো ভাবে গিলে এসেছি ।। Interior এর অবস্থা কমেন্ট এ দিচ্ছি। সামনে পেপ্সি , মিরিন্ডার বোতল রেখে আলাদা গ্লাসে serve করে ২৫ টাকা রাখার মানে বুঝলাম না!!!!!!!!",1,FALSE
